date,C_GR_RLC,company_code,company,ref_price,yesterday_price,open,last,close,low,high,qty_traded,num_trades,value,I
23/02/18,11,400005,SIMPAR,38.31,38.31,38.31,39.3,39.3,38.31,39.3,440,5,17143.5,
23/02/18,11,718001,SITS,2.36,2.36,2.32,2.35,2.35,2.31,2.35,1040,3,2409.0,
23/02/18,11,678001,SOMOCER,1.23,1.2,1.23,1.23,1.23,1.21,1.25,16427,26,20123.35,
23/02/18,11,729001,SOPAT,0.69,0.69,0.68,0.69,0.69,0.67,0.69,10716,28,7259.88,
23/02/18,11,653001,SOTETEL,2.8,2.8,2.8,2.8,2.8,2.76,2.8,352,6,973.6,
23/02/18,11,763001,SOTIPAPIER,3.29,3.29,3.29,3.37,3.37,3.25,3.38,13783,32,45438.36,
23/02/18,11,666001,SOTRAPIL,12.52,12.5,12.52,12.83,12.83,12.52,12.83,2526,19,32178.38,
23/02/18,11,658001,SOTUMAG,2.01,2.01,2.0,2.07,2.07,2.0,2.07,27000,37,54983.12,
23/02/18,11,656001,SOTUVER,5.52,5.58,5.52,5.65,5.65,5.52,5.68,10228,39,57485.25,
23/02/18,11,606001,STAR,81.37,81.37,84.1,81.5,81.5,80.11,84.1,819,21,67104.55,
23/02/18,11,260095,STB,3.89,3.89,3.86,3.8,3.8,3.8,3.86,8000,16,30415.9,
23/02/18,11,744001,TELNET HOLDING,7.9,7.88,7.9,8.12,8.12,7.9,8.13,101849,270,816992.35,
23/02/18,11,727001,TPR,3.78,3.79,3.78,3.77,3.77,3.77,3.85,13012,41,49746.27,
23/02/18,11,738001,TUNIS RE,8.28,8.2,8.28,8.28,8.28,8.11,8.28,1250,15,10281.7,
23/02/18,11,120040,TUNISAIR,0.43,0.42,0.43,0.43,0.43,0.43,0.43,24585,40,10571.55,
23/02/18,11,769001,UADH,2.33,2.33,2.3,2.34,2.27,2.28,2.34,4766,11,10888.84,-
23/02/18,11,390010,UIB,25.2,25.2,25.2,26.03,26.03,25.2,26.33,28382,124,737417.88,
23/02/18,11,772001,UNIMED,9.25,9.25,9.25,9.4,9.4,9.18,9.47,16562,54,155285.66,
23/02/18,11,720001,WIFACK INT BANK,6.69,6.69,6.68,6.69,6.69,6.68,6.69,237,3,1583.33,
23/02/18,12,230035,AIR LIQUDE TSIE,82.0,82.0,0.0,0.0,82.0,0.0,0.0,0,0,,
23/02/18,12,380070,ALKIMIA,40.7,40.7,0.0,0.0,40.7,0.0,0.0,0,0,,
23/02/18,12,655001,ASSURANCES SALIM,31.5,31.5,0.0,0.0,31.5,0.0,0.0,0,0,,
23/02/18,12,300045,ASTREE,33.6,33.6,0.0,0.0,33.6,0.0,0.0,0,0,,
23/02/18,12,758001,BEST LEASE,1.85,1.89,1.85,1.85,1.85,1.85,1.85,949,1,1755.65,
23/02/18,12,130055,BTE (ADP),18.16,18.0,18.16,18.16,18.16,18.16,18.16,10,1,181.6,
23/02/18,12,735001,CIMENTS DE BIZERTE,2.02,2.02,2.02,2.02,2.02,2.02,2.02,180,12,363.6,
23/02/18,12,330090,ELBENE INDUSTRIE,3.58,3.58,0.0,0.0,3.58,0.0,0.0,0,0,,
23/02/18,12,320075,ICF,33.99,34.0,33.99,33.99,33.99,33.99,33.99,33,3,1121.67,
23/02/18,12,672004,MODERN LEASING,3.89,3.9,3.89,3.89,3.89,3.89,3.89,175,2,680.75,
23/02/18,12,250065,PLAC. TSIE-SICAF,41.03,41.03,0.0,0.0,41.03,0.0,0.0,0,0,,
23/02/18,12,667001,SIPHAT,5.48,5.48,5.48,5.48,5.48,5.48,5.48,1,1,5.48,
23/02/18,12,140070,SPDIT - SICAF,8.4,8.4,8.69,8.69,8.69,8.69,8.69,400,2,3476.0,
23/02/18,12,664001,STEQ,5.11,5.11,0.0,0.0,5.11,0.0,0.0,0,0,,
23/02/18,12,410020,TUNINVEST-SICAR,6.18,6.0,6.18,6.36,6.36,6.18,6.36,201,3,1242.36,
23/02/18,12,240050,UBCI,22.46,22.46,0.0,0.0,22.46,0.0,0.0,0,0,,
23/02/18,13,768001,ASS MULTI ITTIHAD,7.38,7.38,7.38,7.2,7.2,7.19,7.38,937,13,6750.76,
23/02/18,13,430030,SITEX,5.78,5.78,0.0,0.0,5.78,0.0,0.0,0,0,,
23/02/18,13,617001,STE TUN. DU SUCRE,7.04,7.04,0.0,0.0,7.04,0.0,0.0,0,0,,
23/02/18,33,768004,AMI DA 1/4 110817,1.85,1.63,0.0,0.0,1.85,0.0,0.0,0,0,,
23/02/18,51,150085,AMS,1.17,1.17,1.15,1.17,1.17,1.14,1.17,2535,23,2895.5,
23/02/18,51,740001,CARTHAGE CEMENT,2.44,2.44,2.44,2.46,2.46,2.43,2.47,41074,94,100258.32,
23/02/18,51,764001,CEREALIS,4.04,4.04,4.16,4.16,4.16,4.16,4.16,1940,9,8070.4,
23/02/18,51,749001,HEXABYTE,5.22,5.22,5.37,5.37,5.37,5.37,5.37,158,1,848.46,
23/02/18,51,751001,LAND OR,8.0,8.0,8.03,8.03,8.03,8.0,8.07,4564,46,36602.2,
23/02/18,51,754001,NEW BODY LINE,4.49,4.49,4.41,4.48,4.48,4.36,4.48,10037,48,43773.62,
23/02/18,51,770001,OFFICEPLAST,2.5,2.5,2.5,2.55,2.55,2.5,2.57,1809,25,4585.61,
23/02/18,51,734001,SERVICOM,1.42,1.44,1.42,1.45,1.45,1.42,1.45,3975,26,5664.08,
23/02/18,51,765001,TAWASOL GP HOLDING,0.33,0.33,0.32,0.33,0.33,0.32,0.33,31211,21,9988.53,
23/02/18,52,750001,AETECH,0.64,0.64,0.64,0.65,0.65,0.63,0.65,1525,7,962.97,
23/02/18,52,766001,MAGHREB INTERN PUB,0.94,0.94,0.0,0.0,0.94,0.0,0.0,0,0,,
23/02/18,52,773001,SANIMED,3.27,3.27,3.26,3.26,3.26,3.26,3.26,1000,1,3260.0,
23/02/18,52,760001,SOTEMAIL,1.79,1.79,0.0,0.0,1.71,0.0,0.0,0,0,,-
23/02/18,99,503001,STIP,0.88,0.88,0.0,0.0,0.88,0.0,0.0,0,0,,
26/02/18,11,725001,ADWYA,5.72,5.7,5.72,5.7,5.7,5.65,5.72,36644,71,208877.51,
26/02/18,11,340005,AMEN BANK,25.8,25.8,26.1,26.0,26.0,25.81,26.2,710,9,18419.4,
26/02/18,11,730001,ARTES,7.07,7.06,7.07,7.06,7.06,7.0,7.13,8174,67,57666.13,
26/02/18,11,714001,ASSAD,8.85,8.99,8.85,9.24,9.24,8.8,9.24,17786,61,161440.94,
26/02/18,11,360035,ATB,4.11,4.11,4.15,4.16,4.16,4.07,4.16,15102,26,62698.1,
26/02/18,11,774001,ATELIER MEUBLE INT,2.51,2.49,2.51,2.5,2.5,2.44,2.51,8279,34,20344.12,
26/02/18,11,470010,ATL,3.1,3.1,3.1,3.1,3.1,3.08,3.1,15045,21,46544.16,
26/02/18,11,160015,ATTIJARI BANK,46.5,46.5,46.05,46.47,46.47,46.05,46.47,6630,36,305704.12,
26/02/18,11,661001,ATTIJARI LEASING,18.15,18.15,17.81,18.0,18.0,17.81,18.0,210,3,3749.6,
26/02/18,11,190060,BH,20.84,20.84,20.84,20.85,20.85,20.84,21.16,6517,38,136919.43,
26/02/18,11,180045,BIAT,135.01,135.01,135.01,134.5,134.5,134.2,135.01,1017,31,136936.86,
26/02/18,11,310060,BNA,13.14,13.14,13.01,13.0,13.0,12.95,13.16,14008,20,182253.47,
26/02/18,11,220005,BT,8.18,8.12,8.18,8.15,8.15,8.12,8.2,7004,26,57239.47,
26/02/18,11,759001,CELLCOM,1.6,1.56,1.6,1.6,1.6,1.56,1.63,13046,20,20988.53,
26/02/18,11,420085,CIL,17.0,17.0,0.0,0.0,17.0,0.0,0.0,0,0,,
26/02/18,11,755001,CITY CARS,11.82,11.82,11.82,11.65,11.65,11.65,11.82,1015,5,11960.75,
26/02/18,11,767001,DELICE HOLDING,18.4,18.4,18.4,18.04,18.04,18.04,18.4,4708,23,85304.76,
26/02/18,11,665001,ELECTROSTAR,2.51,2.51,2.58,2.58,2.58,2.58,2.58,1,1,2.58,
26/02/18,11,741001,ENNAKL AUTOMOBILES,11.0,11.0,11.0,10.83,10.83,10.8,11.0,3914,38,42447.13,
26/02/18,11,721001,ESSOUKNA,3.75,3.75,3.75,3.75,3.75,3.75,3.75,10,1,37.5,
26/02/18,11,757001,EURO-CYCLES,33.69,33.1,33.69,33.76,33.76,33.4,34.0,6144,91,208156.66,
26/02/18,11,713001,GIF-FILTER,1.51,1.52,1.51,1.51,1.51,1.5,1.51,5546,12,8327.81,
26/02/18,11,731013,HANNIBAL LEASE,8.0,8.0,8.0,8.0,8.0,8.0,8.0,109,1,872.0,
26/02/18,11,644001,MAGASIN GENERAL,38.5,38.5,38.68,38.99,38.99,38.68,39.0,20,4,779.05,
26/02/18,11,100010,MONOPRIX,12.5,12.5,12.5,12.75,12.75,12.45,12.75,3304,25,41620.4,
26/02/18,11,762001,MPBS,3.05,3.05,3.05,3.1,3.1,3.05,3.1,3164,9,9694.6,
26/02/18,11,753001,ONE TECH HOLDING,15.4,15.35,15.4,15.4,15.4,15.4,15.86,41536,134,648130.37,
26/02/18,11,570001,POULINA GP HOLDING,10.6,10.6,10.6,10.6,10.6,10.56,10.63,11659,29,123570.54,
26/02/18,11,761001,SAH,15.6,15.35,15.6,15.36,15.36,15.28,15.6,22257,122,342620.08,
26/02/18,11,110025,SFBT,21.0,20.82,21.0,21.16,21.16,21.0,21.25,27875,200,590572.88,
26/02/18,11,659001,SIAME,2.44,2.44,2.43,2.5,2.5,2.43,2.5,12893,21,31713.94,
26/02/18,11,400005,SIMPAR,39.3,39.3,0.0,0.0,39.3,0.0,0.0,0,0,,
26/02/18,11,718001,SITS,2.35,2.35,0.0,0.0,2.35,0.0,0.0,0,0,,
26/02/18,11,678001,SOMOCER,1.25,1.23,1.25,1.22,1.22,1.22,1.25,27970,46,34128.55,
26/02/18,11,729001,SOPAT,0.69,0.69,0.68,0.69,0.69,0.67,0.69,11137,26,7474.83,
26/02/18,11,653001,SOTETEL,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2000,2,5600.0,
26/02/18,11,763001,SOTIPAPIER,3.37,3.37,3.38,3.28,3.28,3.28,3.39,3301,17,10944.05,
26/02/18,11,666001,SOTRAPIL,12.83,12.83,12.9,12.9,12.9,12.9,12.9,119,4,1535.1,
26/02/18,11,658001,SOTUMAG,2.07,2.07,2.06,2.08,2.08,2.05,2.09,5306,25,10958.07,
26/02/18,11,656001,SOTUVER,5.65,5.65,5.64,5.55,5.55,5.55,5.64,5881,27,32702.01,
26/02/18,11,606001,STAR,81.5,81.5,81.5,81.0,81.0,81.0,81.5,2952,31,240365.17,
26/02/18,11,260095,STB,3.8,3.8,3.8,3.74,3.74,3.69,3.82,14554,37,54493.21,
26/02/18,11,744001,TELNET HOLDING,8.12,8.12,8.12,8.25,8.25,8.12,8.34,25561,138,210975.51,
26/02/18,11,727001,TPR,3.77,3.77,3.77,3.84,3.84,3.77,3.84,8141,29,31150.94,
26/02/18,11,738001,TUNIS RE,8.25,8.28,8.25,8.25,8.25,8.25,8.28,1805,12,14907.25,
26/02/18,11,120040,TUNISAIR,0.43,0.43,0.43,0.44,0.44,0.43,0.44,61281,48,26909.14,
26/02/18,11,769001,UADH,2.27,2.27,2.23,2.31,2.31,2.17,2.31,9176,36,20078.4,
26/02/18,11,390010,UIB,26.2,26.03,26.2,26.7,26.7,26.2,26.98,22871,101,613792.18,
26/02/18,11,772001,UNIMED,9.48,9.4,9.48,9.65,9.65,9.44,9.75,12658,78,120909.01,
26/02/18,11,720001,WIFACK INT BANK,6.69,6.69,6.68,6.69,6.69,6.68,6.69,232,3,1549.88,
26/02/18,12,230035,AIR LIQUDE TSIE,82.0,82.0,0.0,0.0,82.0,0.0,0.0,0,0,,
26/02/18,12,380070,ALKIMIA,40.7,40.7,0.0,0.0,40.7,0.0,0.0,0,0,,
26/02/18,12,655001,ASSURANCES SALIM,30.57,31.5,30.57,30.57,30.57,30.57,30.57,33,2,1008.81,
26/02/18,12,300045,ASTREE,33.6,33.6,0.0,0.0,33.6,0.0,0.0,0,0,,
26/02/18,12,758001,BEST LEASE,1.85,1.85,0.0,0.0,1.85,0.0,0.0,0,0,,
26/02/18,12,130055,BTE (ADP),18.16,18.16,17.4,17.4,17.4,17.4,17.4,1000,8,17400.0,
26/02/18,12,735001,CIMENTS DE BIZERTE,2.0,2.02,2.0,2.0,2.0,2.0,2.0,1000,2,2000.0,
26/02/18,12,330090,ELBENE INDUSTRIE,3.58,3.58,0.0,0.0,3.58,0.0,0.0,0,0,,
26/02/18,12,320075,ICF,33.99,33.99,0.0,0.0,33.99,0.0,0.0,0,0,,
26/02/18,12,672004,MODERN LEASING,3.89,3.89,3.8,3.8,3.8,3.8,3.8,1027,1,3902.6,
26/02/18,12,250065,PLAC. TSIE-SICAF,41.03,41.03,0.0,0.0,41.03,0.0,0.0,0,0,,
26/02/18,12,667001,SIPHAT,5.48,5.48,0.0,0.0,5.48,0.0,0.0,0,0,,
26/02/18,12,140070,SPDIT - SICAF,8.69,8.69,0.0,0.0,9.08,0.0,0.0,0,0,,+
26/02/18,12,664001,STEQ,5.11,5.11,0.0,0.0,5.11,0.0,0.0,0,0,,
26/02/18,12,410020,TUNINVEST-SICAR,6.36,6.36,6.36,6.18,6.18,6.18,6.36,100,2,628.62,
26/02/18,12,240050,UBCI,22.5,22.46,22.5,22.5,22.5,22.5,22.5,130,2,2925.0,
26/02/18,13,768001,ASS MULTI ITTIHAD,7.2,7.2,7.2,7.0,7.0,7.0,7.2,2005,16,14287.06,
26/02/18,13,430030,SITEX,5.78,5.78,0.0,0.0,5.78,0.0,0.0,0,0,,
26/02/18,13,617001,STE TUN. DU SUCRE,7.04,7.04,0.0,0.0,7.04,0.0,0.0,0,0,,
26/02/18,33,768004,AMI DA 1/4 110817,1.8,1.63,0.0,0.0,1.8,0.0,0.0,0,0,,
26/02/18,51,150085,AMS,1.17,1.17,1.14,1.12,1.12,1.12,1.19,5379,38,6044.3,
26/02/18,51,740001,CARTHAGE CEMENT,2.45,2.46,2.45,2.45,2.45,2.42,2.48,51374,99,125243.11,
26/02/18,51,764001,CEREALIS,4.22,4.16,4.22,4.4,4.4,4.22,4.4,17495,51,76088.6,+
26/02/18,51,749001,HEXABYTE,5.37,5.37,5.36,5.36,5.36,5.36,5.36,158,1,846.88,
26/02/18,51,751001,LAND OR,8.03,8.03,8.03,8.17,8.17,8.03,8.22,6080,42,49738.26,
26/02/18,51,754001,NEW BODY LINE,4.48,4.48,4.48,4.46,4.46,4.35,4.48,9253,41,40711.09,
26/02/18,51,770001,OFFICEPLAST,2.55,2.55,2.55,2.5,2.5,2.5,2.55,4074,37,10197.21,
26/02/18,51,734001,SERVICOM,1.44,1.45,1.44,1.45,1.45,1.4,1.45,84147,101,118842.82,
26/02/18,51,765001,TAWASOL GP HOLDING,0.33,0.33,0.33,0.32,0.32,0.32,0.33,3588,16,1149.51,
26/02/18,52,750001,AETECH,0.65,0.65,0.64,0.64,0.64,0.64,0.64,20,2,12.8,
26/02/18,52,766001,MAGHREB INTERN PUB,0.94,0.94,0.0,0.0,0.94,0.0,0.0,0,0,,
26/02/18,52,773001,SANIMED,3.26,3.26,0.0,0.0,3.12,0.0,0.0,0,0,,-
26/02/18,52,760001,SOTEMAIL,1.71,1.71,0.0,0.0,1.64,0.0,0.0,0,0,,-
26/02/18,99,503001,STIP,0.88,0.88,0.0,0.0,0.88,0.0,0.0,0,0,,
27/02/18,11,725001,ADWYA,5.7,5.7,5.7,5.68,5.68,5.65,5.7,18262,30,104047.48,
27/02/18,11,340005,AMEN BANK,26.0,26.0,26.0,26.2,26.2,25.82,26.2,8276,36,214553.2,
27/02/18,11,730001,ARTES,7.06,7.06,7.06,7.08,7.08,7.02,7.09,9478,38,67021.05,
27/02/18,11,714001,ASSAD,9.24,9.24,9.12,9.24,9.24,9.11,9.4,12157,33,112666.64,
27/02/18,11,360035,ATB,4.18,4.16,4.18,4.18,4.18,4.18,4.2,10752,13,44945.66,
27/02/18,11,774001,ATELIER MEUBLE INT,2.52,2.5,2.52,2.51,2.51,2.46,2.52,10780,10,26742.05,
27/02/18,11,470010,ATL,3.1,3.1,3.1,3.1,3.1,3.1,3.1,21719,47,67328.9,
27/02/18,11,160015,ATTIJARI BANK,46.14,46.47,46.14,46.9,46.9,46.14,46.9,4056,55,188884.96,
27/02/18,11,661001,ATTIJARI LEASING,18.0,18.0,17.82,17.82,17.82,17.82,17.82,5732,11,102144.24,
27/02/18,11,190060,BH,20.84,20.85,20.84,20.84,20.84,20.65,20.95,2655,24,55341.94,
27/02/18,11,180045,BIAT,134.5,134.5,134.3,135.01,135.01,134.3,135.5,2031,30,273065.99,
27/02/18,11,310060,BNA,13.0,13.0,13.0,13.0,13.0,12.9,13.0,5545,12,71743.0,
27/02/18,11,220005,BT,8.2,8.15,8.2,8.17,8.17,8.15,8.2,9317,33,76137.55,
27/02/18,11,759001,CELLCOM,1.63,1.6,1.63,1.67,1.67,1.63,1.67,1259,8,2072.97,
27/02/18,11,420085,CIL,17.0,17.0,16.85,17.0,17.0,16.85,17.0,766,4,13017.2,
27/02/18,11,755001,CITY CARS,11.65,11.65,11.35,11.6,11.6,11.35,11.6,430,3,4948.0,
27/02/18,11,767001,DELICE HOLDING,18.4,18.04,18.4,18.4,18.4,18.39,18.4,1796,13,33046.05,
27/02/18,11,665001,ELECTROSTAR,2.58,2.58,2.56,2.56,2.56,2.56,2.56,128,5,327.68,
27/02/18,11,741001,ENNAKL AUTOMOBILES,10.83,10.83,10.83,10.83,10.83,10.7,11.0,848,15,9152.35,
27/02/18,11,721001,ESSOUKNA,3.75,3.75,0.0,0.0,3.75,0.0,0.0,0,0,,
27/02/18,11,757001,EURO-CYCLES,33.89,33.76,33.89,33.15,33.15,33.0,33.89,4170,57,138353.47,
27/02/18,11,713001,GIF-FILTER,1.51,1.51,1.52,1.52,1.52,1.5,1.52,225,8,339.0,
27/02/18,11,731013,HANNIBAL LEASE,8.0,8.0,8.0,8.0,8.0,8.0,8.0,991,2,7928.0,
27/02/18,11,644001,MAGASIN GENERAL,38.99,38.99,0.0,0.0,38.99,0.0,0.0,0,0,,
27/02/18,11,100010,MONOPRIX,12.75,12.75,12.75,12.75,12.75,12.75,12.75,850,5,10837.5,
27/02/18,11,762001,MPBS,3.08,3.1,3.08,3.04,3.04,3.04,3.08,1143,2,3519.24,
27/02/18,11,753001,ONE TECH HOLDING,15.4,15.4,15.4,14.94,14.94,14.94,15.78,74734,185,1136222.3,
27/02/18,11,570001,POULINA GP HOLDING,10.6,10.6,10.6,10.63,10.63,10.56,10.63,1630,18,17243.39,
27/02/18,11,761001,SAH,15.36,15.36,15.36,15.3,15.3,15.3,15.36,22763,91,348739.79,
27/02/18,11,110025,SFBT,21.2,21.16,21.2,21.15,21.15,20.95,21.2,29307,118,619109.23,
27/02/18,11,659001,SIAME,2.5,2.5,2.45,2.5,2.5,2.45,2.5,800,7,1985.0,
27/02/18,11,400005,SIMPAR,39.3,39.3,0.0,0.0,39.3,0.0,0.0,0,0,,
27/02/18,11,718001,SITS,2.35,2.35,2.32,2.32,2.32,2.32,2.32,1106,4,2565.92,
27/02/18,11,678001,SOMOCER,1.22,1.22,1.22,1.22,1.22,1.19,1.23,25835,38,31311.18,
27/02/18,11,729001,SOPAT,0.69,0.69,0.67,0.68,0.68,0.67,0.68,5260,15,3561.3,
27/02/18,11,653001,SOTETEL,2.8,2.8,2.75,2.74,2.74,2.74,2.76,4730,17,12990.4,
27/02/18,11,763001,SOTIPAPIER,3.28,3.28,3.38,3.37,3.37,3.3,3.42,28050,51,95189.06,
27/02/18,11,666001,SOTRAPIL,12.9,12.9,12.9,12.9,12.9,12.9,12.9,50,3,645.0,
27/02/18,11,658001,SOTUMAG,2.08,2.08,2.08,2.08,2.08,2.08,2.09,1107,6,2302.88,
27/02/18,11,656001,SOTUVER,5.6,5.55,5.6,5.65,5.65,5.6,5.75,17502,42,98972.61,
27/02/18,11,606001,STAR,81.0,81.0,80.51,80.5,80.5,80.1,80.51,506,15,40673.15,
27/02/18,11,260095,STB,3.74,3.74,3.74,3.69,3.69,3.69,3.75,37394,73,138216.68,
27/02/18,11,744001,TELNET HOLDING,8.25,8.25,8.25,8.26,8.26,8.25,8.4,85319,175,709513.44,
27/02/18,11,727001,TPR,3.84,3.84,3.85,3.92,3.92,3.85,3.96,44135,98,173716.92,
27/02/18,11,738001,TUNIS RE,8.28,8.25,8.28,8.27,8.27,8.12,8.28,730,8,5981.7,
27/02/18,11,120040,TUNISAIR,0.44,0.44,0.44,0.44,0.44,0.43,0.44,4862,9,2104.08,
27/02/18,11,769001,UADH,2.31,2.31,2.21,2.21,2.21,2.21,2.21,1955,12,4320.55,
27/02/18,11,390010,UIB,26.7,26.7,26.71,26.4,26.4,26.4,26.71,15394,69,408079.79,
27/02/18,11,772001,UNIMED,9.69,9.65,9.69,9.65,9.65,9.65,9.7,4254,14,41227.65,
27/02/18,11,720001,WIFACK INT BANK,6.69,6.69,6.68,6.6,6.6,6.6,6.69,326,4,2168.94,
27/02/18,12,230035,AIR LIQUDE TSIE,82.0,82.0,0.0,0.0,82.0,0.0,0.0,0,0,,
27/02/18,12,380070,ALKIMIA,40.7,40.7,0.0,0.0,40.7,0.0,0.0,0,0,,
27/02/18,12,655001,ASSURANCES SALIM,30.57,30.57,0.0,0.0,30.57,0.0,0.0,0,0,,
27/02/18,12,300045,ASTREE,33.6,33.6,0.0,0.0,33.6,0.0,0.0,0,0,,
27/02/18,12,758001,BEST LEASE,1.8,1.85,1.8,1.8,1.8,1.8,1.8,13000,9,23400.0,
27/02/18,12,130055,BTE (ADP),17.5,17.4,17.5,17.54,17.54,17.5,17.54,1925,8,33744.5,
27/02/18,12,735001,CIMENTS DE BIZERTE,2.01,2.0,2.01,2.0,2.0,2.0,2.01,1212,11,2425.45,
27/02/18,12,330090,ELBENE INDUSTRIE,3.58,3.58,0.0,0.0,3.58,0.0,0.0,0,0,,
27/02/18,12,320075,ICF,33.9,33.99,33.9,33.9,33.9,33.9,33.9,570,10,19323.0,
27/02/18,12,672004,MODERN LEASING,3.8,3.8,0.0,0.0,3.8,0.0,0.0,0,0,,
27/02/18,12,250065,PLAC. TSIE-SICAF,41.03,41.03,0.0,0.0,41.03,0.0,0.0,0,0,,
27/02/18,12,667001,SIPHAT,5.48,5.48,0.0,0.0,5.48,0.0,0.0,0,0,,
27/02/18,12,140070,SPDIT - SICAF,9.01,9.08,9.01,9.01,9.01,9.01,9.01,200,2,1802.0,
27/02/18,12,664001,STEQ,5.11,5.11,0.0,0.0,5.11,0.0,0.0,0,0,,
27/02/18,12,410020,TUNINVEST-SICAR,6.17,6.18,6.17,6.17,6.17,6.17,6.17,300,2,1851.0,
27/02/18,12,240050,UBCI,22.5,22.5,0.0,0.0,22.5,0.0,0.0,0,0,,
27/02/18,13,768001,ASS MULTI ITTIHAD,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4256,41,29792.0,
27/02/18,13,430030,SITEX,5.78,5.78,0.0,0.0,5.78,0.0,0.0,0,0,,
27/02/18,13,617001,STE TUN. DU SUCRE,7.04,7.04,0.0,0.0,7.04,0.0,0.0,0,0,,
27/02/18,33,768004,AMI DA 1/4 110817,1.75,1.63,0.0,0.0,1.75,0.0,0.0,0,0,,
27/02/18,51,150085,AMS,1.1,1.12,1.1,1.14,1.14,1.09,1.14,7465,20,8243.09,
27/02/18,51,740001,CARTHAGE CEMENT,2.42,2.45,2.42,2.45,2.45,2.42,2.46,50753,87,123661.12,
27/02/18,51,764001,CEREALIS,4.53,4.4,4.53,4.66,4.66,4.53,4.66,23180,42,107681.23,+
27/02/18,51,749001,HEXABYTE,5.36,5.36,0.0,0.0,5.36,0.0,0.0,0,0,,
27/02/18,51,751001,LAND OR,8.17,8.17,8.21,8.21,8.21,8.21,8.21,10,1,82.1,
27/02/18,51,754001,NEW BODY LINE,4.46,4.46,4.36,4.4,4.4,4.33,4.46,5680,27,24846.41,
27/02/18,51,770001,OFFICEPLAST,2.5,2.5,2.5,2.57,2.57,2.48,2.57,6536,26,16300.49,
27/02/18,51,734001,SERVICOM,1.43,1.45,1.43,1.41,1.41,1.41,1.46,34444,70,48895.07,
27/02/18,51,765001,TAWASOL GP HOLDING,0.32,0.32,0.32,0.32,0.32,0.31,0.32,15025,18,4659.52,
27/02/18,52,750001,AETECH,0.64,0.64,0.0,0.0,0.64,0.0,0.0,0,0,,
27/02/18,52,766001,MAGHREB INTERN PUB,0.94,0.94,0.0,0.0,0.94,0.0,0.0,0,0,,
27/02/18,52,773001,SANIMED,3.12,3.12,0.0,0.0,3.12,0.0,0.0,0,0,,
27/02/18,52,760001,SOTEMAIL,1.6,1.64,1.6,1.6,1.56,1.6,1.6,105,2,168.0,-
27/02/18,99,503001,STIP,0.88,0.88,0.0,0.0,0.88,0.0,0.0,0,0,,
28/02/18,11,725001,ADWYA,5.68,5.68,5.68,5.6,5.6,5.6,5.69,15200,64,85356.34,
28/02/18,11,340005,AMEN BANK,26.2,26.2,26.2,26.0,26.0,26.0,26.2,2023,8,52658.1,
28/02/18,11,730001,ARTES,7.04,7.08,7.04,7.1,7.1,7.04,7.12,11511,63,81632.75,
28/02/18,11,714001,ASSAD,9.4,9.24,9.4,9.24,9.24,9.16,9.4,3943,19,36369.19,
28/02/18,11,360035,ATB,4.18,4.18,4.18,4.16,4.16,4.15,4.2,3049,17,12695.8,
28/02/18,11,774001,ATELIER MEUBLE INT,2.51,2.51,2.45,2.5,2.5,2.45,2.5,605,2,1482.5,
28/02/18,11,470010,ATL,3.1,3.1,3.1,3.09,3.09,3.09,3.1,4150,4,12825.0,
28/02/18,11,160015,ATTIJARI BANK,46.9,46.9,46.51,46.8,46.8,46.16,46.8,3950,32,183740.43,
28/02/18,11,661001,ATTIJARI LEASING,17.82,17.82,0.0,0.0,17.82,0.0,0.0,0,0,,
28/02/18,11,190060,BH,20.82,20.84,20.82,20.78,20.78,20.21,20.99,11813,78,244240.8,
28/02/18,11,180045,BIAT,135.01,135.01,135.01,138.7,138.7,135.01,138.7,4213,61,579996.47,
28/02/18,11,310060,BNA,13.0,13.0,13.0,13.0,13.0,13.0,13.0,450,5,5850.0,
28/02/18,11,220005,BT,8.15,8.17,8.15,8.17,8.17,8.15,8.19,17209,23,140478.34,
28/02/18,11,759001,CELLCOM,1.72,1.67,1.72,1.76,1.77,1.67,1.77,5373,27,9480.93,+
28/02/18,11,420085,CIL,17.0,17.0,17.0,16.99,16.99,16.84,17.0,1403,4,23844.59,
28/02/18,11,755001,CITY CARS,11.6,11.6,11.3,11.3,11.3,11.3,11.3,1840,7,20792.0,
28/02/18,11,767001,DELICE HOLDING,18.4,18.4,18.4,18.4,18.4,18.4,18.4,100,2,1840.0,
28/02/18,11,665001,ELECTROSTAR,2.55,2.56,2.55,2.5,2.48,2.5,2.55,570,13,1425.75,-
28/02/18,11,741001,ENNAKL AUTOMOBILES,10.83,10.83,10.7,10.7,10.7,10.7,10.99,2342,23,25142.75,
28/02/18,11,721001,ESSOUKNA,3.75,3.75,3.7,3.74,3.74,3.7,3.74,411,3,1531.26,
28/02/18,11,757001,EURO-CYCLES,33.0,33.15,33.0,32.3,32.3,32.15,33.0,4646,60,151121.71,
28/02/18,11,713001,GIF-FILTER,1.52,1.52,1.5,1.52,1.52,1.5,1.52,4889,6,7368.02,
28/02/18,11,731013,HANNIBAL LEASE,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7070,4,56560.0,
28/02/18,11,644001,MAGASIN GENERAL,38.88,38.99,38.88,39.9,39.9,38.88,40.0,4398,33,173288.85,
